"TypeNamespacePrefix","TypeName","QualifiedType","PropertyNamespacePrefix","PropertyName","QualifiedProperty","MinOccurs","MaxOccurs","Definition","SequenceNumber"
"j","StatuteType","j:StatuteType","j","StatuteOffenseEnhancibleIndicator","j:StatuteOffenseEnhancibleIndicator","0","unbounded",,90
"j","StatuteType","j:StatuteType","j","StatuteRepealDate","j:StatuteRepealDate","0","unbounded",,110
"j","StatuteType","j:StatuteType","j","StatuteStatus","j:StatuteStatus","0","unbounded",,120
"j","StatuteType","j:StatuteType","j","StatuteText","j:StatuteText","0","unbounded",,130
"j","StatuteType","j:StatuteType","j","StatuteCategory","j:StatuteCategory","0","unbounded",,140
"it","StevedoreType","it:StevedoreType","it","StevedoreIdentification","it:StevedoreIdentification","0","unbounded","",278
"it","StevedoreType","it:StevedoreType","it","StevedoreIDCode","it:StevedoreIDCode","0","unbounded","",279
"it","StevedoreType","it:StevedoreType","it","RoleOfParty","it:RoleOfParty","0","unbounded","",280
"nc","StreetType","nc:StreetType","nc","StreetFullText","nc:StreetFullText","0","unbounded",,10
"nc","StreetType","nc:StreetType","nc","StreetNumberText","nc:StreetNumberText","0","unbounded",,20
"nc","StreetType","nc:StreetType","nc","StreetPredirectionalText","nc:StreetPredirectionalText","0","unbounded",,30
"nc","StreetType","nc:StreetType","nc","StreetName","nc:StreetName","0","unbounded",,40
"nc","StreetType","nc:StreetType","nc","StreetCategoryText","nc:StreetCategoryText","0","unbounded",,50
"nc","StreetType","nc:StreetType","nc","StreetPostdirectionalText","nc:StreetPostdirectionalText","0","unbounded",,60
"nc","StreetType","nc:StreetType","nc","StreetExtensionText","nc:StreetExtensionText","0","unbounded",,70
"nc","StructuredAddressType","nc:StructuredAddressType","nc","AddressRecipientName","nc:AddressRecipientName","0","unbounded","",10
"nc","StructuredAddressType","nc:StructuredAddressType","nc","AddressDeliveryPoint","nc:AddressDeliveryPoint","0","unbounded","",20
"nc","StructuredAddressType","nc:StructuredAddressType","nc","LocationCityName","nc:LocationCityName","0","unbounded","",30
"nc","StructuredAddressType","nc:StructuredAddressType","nc","LocationCounty","nc:LocationCounty","0","unbounded","",40
"nc","StructuredAddressType","nc:StructuredAddressType","nc","LocationState","nc:LocationState","0","unbounded","",50
"nc","StructuredAddressType","nc:StructuredAddressType","nc","LocationCountry","nc:LocationCountry","0","unbounded","",60
"nc","StructuredAddressType","nc:StructuredAddressType","nc","LocationPostalCode","nc:LocationPostalCode","0","unbounded","",70
"nc","StructuredAddressType","nc:StructuredAddressType","nc","LocationPostalExtensionCode","nc:LocationPostalExtensionCode","0","unbounded","",80
"im","StudentEducationLevelType","im:StudentEducationLevelType","im","StudentEducationLevelCode","im:StudentEducationLevelCode","0","unbounded",,380
"im","StudentEducationLevelType","im:StudentEducationLevelType","im","StudentEducationLevelDescriptionText","im:StudentEducationLevelDescriptionText","0","unbounded",,390
"im","StudentTerminationType","im:StudentTerminationType","im","StudentTerminationCode","im:StudentTerminationCode","0","unbounded",,410
"im","StudentTerminationType","im:StudentTerminationType","im","StudentTerminationDescriptionText","im:StudentTerminationDescriptionText","0","unbounded",,420
"it","StuffingEstablishmentType","it:StuffingEstablishmentType","it","StuffingEstablishmentIdentification","it:StuffingEstablishmentIdentification","0","unbounded","",281
"it","StuffingEstablishmentType","it:StuffingEstablishmentType","it","StuffingEstablishmentIDCode","it:StuffingEstablishmentIDCode","0","unbounded","",282
"it","StuffingEstablishmentType","it:StuffingEstablishmentType","it","RoleOfParty","it:RoleOfParty","0","unbounded","",283
"em","SubCategoryBedCapacityType","em:SubCategoryBedCapacityType","em","SubCategoryBedCategoryText","em:SubCategoryBedCategoryText","0","unbounded","",1
"intel","SubjectCautionInformationType","intel:SubjectCautionInformationType","intel","SubjectCautionInformationDescriptionText","intel:SubjectCautionInformationDescriptionText","0","unbounded",,320
"fs","SubjectChildAssociationType","fs:SubjectChildAssociationType","j","Subject","j:Subject","0","unbounded","",1
"fs","SubjectChildAssociationType","fs:SubjectChildAssociationType","fs","Child","fs:Child","0","unbounded","",2
"fs","SubjectChildAssociationType","fs:SubjectChildAssociationType","scr","PersonAssociationCategoryDescriptionText","scr:PersonAssociationCategoryDescriptionText","0","unbounded","",3
"intel","SubjectHandlingType","intel:SubjectHandlingType","intel","SubjectHandlingAgencyName","intel:SubjectHandlingAgencyName","0","unbounded",,260
"intel","SubjectHandlingType","intel:SubjectHandlingType","intel","SubjectHandlingCode","intel:SubjectHandlingCode","0","unbounded",,270
"intel","SubjectHandlingType","intel:SubjectHandlingType","intel","SubjectHandlingDescriptionText","intel:SubjectHandlingDescriptionText","0","unbounded",,280
"j","SubjectPersonAssociationType","j:SubjectPersonAssociationType","nc","Person","nc:Person","0","unbounded","",10
"j","SubjectPersonAssociationType","j:SubjectPersonAssociationType","j","Subject","j:Subject","0","unbounded",,1010
"j","SubjectType","j:SubjectType","nc","RoleOfPerson","nc:RoleOfPerson","0","unbounded",,5
"j","SubjectType","j:SubjectType","nc","RoleOfOrganization","nc:RoleOfOrganization","0","unbounded","",8
"j","SubjectType","j:SubjectType","j","DNACollectionStatus","j:DNACollectionStatus","0","unbounded",,10
"j","SubjectType","j:SubjectType","j","SubjectArmedIndicator","j:SubjectArmedIndicator","0","unbounded","",20
"j","SubjectType","j:SubjectType","j","SubjectStatementIndicator","j:SubjectStatementIndicator","0","unbounded","",23
"j","SubjectType","j:SubjectType","j","SubjectStatementDate","j:SubjectStatementDate","0","unbounded","",24
"j","SubjectType","j:SubjectType","j","SubjectStatementText","j:SubjectStatementText","0","unbounded","",25
"j","SubjectType","j:SubjectType","j","SubjectArmedWeapon","j:SubjectArmedWeapon","0","unbounded",,30
"j","SubjectType","j:SubjectType","j","SubjectCautionInformationCode","j:SubjectCautionInformationCode","0","unbounded",,40
"j","SubjectType","j:SubjectType","j","SubjectCriminalOrganizationInvolvementCode","j:SubjectCriminalOrganizationInvolvementCode","0","unbounded",,50
"j","SubjectType","j:SubjectType","j","SubjectCriminalTraitDetails","j:SubjectCriminalTraitDetails","0","unbounded",,60
"j","SubjectType","j:SubjectType","j","SubjectDetainmentLocation","j:SubjectDetainmentLocation","0","unbounded",,70
"j","SubjectType","j:SubjectType","j","SubjectDisciplinaryAction","j:SubjectDisciplinaryAction","0","unbounded",,80
"j","SubjectType","j:SubjectType","j","SubjectExtraditionText","j:SubjectExtraditionText","0","unbounded","",85
"j","SubjectType","j:SubjectType","j","SubjectIdentification","j:SubjectIdentification","0","unbounded",,90
"j","SubjectType","j:SubjectType","j","SubjectInvolvementCriminalOrganization","j:SubjectInvolvementCriminalOrganization","0","unbounded",,100
"j","SubjectType","j:SubjectType","j","SubjectInvolvementPerson","j:SubjectInvolvementPerson","0","unbounded",,110
"j","SubjectType","j:SubjectType","j","SubjectMultiSourceOffender","j:SubjectMultiSourceOffender","0","unbounded",,120
"j","SubjectType","j:SubjectType","j","SubjectOffenderNoticeText","j:SubjectOffenderNoticeText","0","unbounded",,140
"j","SubjectType","j:SubjectType","j","SubjectStatus","j:SubjectStatus","0","unbounded",,150
"j","SubjectType","j:SubjectType","j","SubjectSupervision","j:SubjectSupervision","0","unbounded",,160
"j","SubjectType","j:SubjectType","j","SubjectTheftCategoryText","j:SubjectTheftCategoryText","0","unbounded","",165
"j","SubjectType","j:SubjectType","j","SubjectWarrantCategoryDescriptionText","j:SubjectWarrantCategoryDescriptionText","0","unbounded",,170
"ip","SubsectorType","ip:SubsectorType","ip","SubSectorName","ip:SubSectorName","0","unbounded","",5
"ip","SubsectorType","ip:SubsectorType","ip","SubSectorTaxonomyID","ip:SubSectorTaxonomyID","0","unbounded","",6
"ip","SubsectorType","ip:SubsectorType","ip","SectorName","ip:SectorName","0","unbounded","",7
"ip","SubsectorType","ip:SubsectorType","ip","Segment","ip:Segment","0","unbounded","",8
"ip","SubsectorType","ip:SubsectorType","ip","SubSectorTaxonomyDescriptionText","ip:SubSectorTaxonomyDescriptionText","0","unbounded","",9
"ip","SubsegmentType","ip:SubsegmentType","ip","SubSegmentName","ip:SubSegmentName","0","unbounded","",15
"ip","SubsegmentType","ip:SubsegmentType","ip","SubSegmentTaxonomyID","ip:SubSegmentTaxonomyID","0","unbounded","",16
"ip","SubsegmentType","ip:SubsegmentType","ip","SegmentName","ip:SegmentName","0","unbounded","",17
"ip","SubsegmentType","ip:SubsegmentType","ip","AssetCategory","ip:AssetCategory","0","unbounded","",18
"ip","SubsegmentType","ip:SubsegmentType","ip","SubSegmentDescriptionText","ip:SubSegmentDescriptionText","0","unbounded","",19
"nc","SubstanceMeasureType","nc:SubstanceMeasureType","nc","SubstanceUnitCode","nc:SubstanceUnitCode","0","1",,10
"nc","SubstanceType","nc:SubstanceType","nc","SubstanceCategory","nc:SubstanceCategory","0","unbounded","",10
"nc","SubstanceType","nc:SubstanceType","nc","SubstanceCode","nc:SubstanceCode","0","unbounded","",20
"nc","SubstanceType","nc:SubstanceType","nc","SubstanceContainerDescriptionText","nc:SubstanceContainerDescriptionText","0","unbounded","",30
"nc","SubstanceType","nc:SubstanceType","nc","SubstanceQuantityMeasure","nc:SubstanceQuantityMeasure","0","unbounded","",40
"nc","SubstanceType","nc:SubstanceType","nc","SubstanceCompositionDescriptionText","nc:SubstanceCompositionDescriptionText","0","unbounded","",50
"nc","SubstanceType","nc:SubstanceType","nc","SubstanceFormText","nc:SubstanceFormText","0","unbounded","",60
"nc","SubstanceType","nc:SubstanceType","nc","SubstanceFoundDescriptionText","nc:SubstanceFoundDescriptionText","0","unbounded","",70
"j","SupervisionAugmentationType","j:SupervisionAugmentationType","j","SupervisionPersonEvaluation","j:SupervisionPersonEvaluation","0","unbounded","",4
"j","SupervisionAugmentationType","j:SupervisionAugmentationType","j","SupervisionHearing","j:SupervisionHearing","0","unbounded","",26
"j","SupervisionAugmentationType","j:SupervisionAugmentationType","j","SupervisionIncident","j:SupervisionIncident","0","unbounded","",27
"j","SupervisionAugmentationType","j:SupervisionAugmentationType","j","SupervisionReleaseEligibilityDate","j:SupervisionReleaseEligibilityDate","0","unbounded","",28
"j","SupervisionAugmentationType","j:SupervisionAugmentationType","j","SupervisionReleaseDate","j:SupervisionReleaseDate","0","unbounded","",29
"j","SupervisionAugmentationType","j:SupervisionAugmentationType","j","SupervisionPerson","j:SupervisionPerson","0","unbounded","",30
"j","SupervisionAugmentationType","j:SupervisionAugmentationType","j","SupervisionAreaIdentification","j:SupervisionAreaIdentification","0","unbounded","",660
"j","SupervisionAugmentationType","j:SupervisionAugmentationType","j","SupervisionAssessment","j:SupervisionAssessment","0","unbounded","",670
"j","SupervisionAugmentationType","j:SupervisionAugmentationType","j","SupervisionAssignedTerm","j:SupervisionAssignedTerm","0","unbounded","",680
"j","SupervisionAugmentationType","j:SupervisionAugmentationType","j","SupervisionBedIdentification","j:SupervisionBedIdentification","0","unbounded","",690
"j","SupervisionAugmentationType","j:SupervisionAugmentationType","j","SupervisionBoardActionDocument","j:SupervisionBoardActionDocument","0","unbounded","",700
"j","SupervisionAugmentationType","j:SupervisionAugmentationType","j","SupervisionCautionText","j:SupervisionCautionText","0","unbounded","",710
"j","SupervisionAugmentationType","j:SupervisionAugmentationType","j","SupervisionCellIdentification","j:SupervisionCellIdentification","0","unbounded","",720
"j","SupervisionAugmentationType","j:SupervisionAugmentationType","j","SupervisionClassificationDate","j:SupervisionClassificationDate","0","unbounded","",730
"j","SupervisionAugmentationType","j:SupervisionAugmentationType","j","SupervisionCondition","j:SupervisionCondition","0","unbounded","",740
"j","SupervisionAugmentationType","j:SupervisionAugmentationType","j","SupervisionConditionalRelease","j:SupervisionConditionalRelease","0","unbounded","",750
"j","SupervisionAugmentationType","j:SupervisionAugmentationType","j","SupervisionCustodyTransfer","j:SupervisionCustodyTransfer","0","unbounded","",780
"j","SupervisionAugmentationType","j:SupervisionAugmentationType","j","SupervisionDisciplinaryAction","j:SupervisionDisciplinaryAction","0","unbounded","",790
"j","SupervisionAugmentationType","j:SupervisionAugmentationType","j","SupervisionFee","j:SupervisionFee","0","unbounded","",810
"j","SupervisionAugmentationType","j:SupervisionAugmentationType","j","SupervisionFelonyOffenseIndicator","j:SupervisionFelonyOffenseIndicator","0","unbounded","",820
"j","SupervisionAugmentationType","j:SupervisionAugmentationType","j","SupervisionGoodDaysCreditText","j:SupervisionGoodDaysCreditText","0","unbounded","",830
"j","SupervisionAugmentationType","j:SupervisionAugmentationType","j","SupervisionIntensiveIndicator","j:SupervisionIntensiveIndicator","0","unbounded","",840
"j","SupervisionAugmentationType","j:SupervisionAugmentationType","j","SupervisionIsolationIndicator","j:SupervisionIsolationIndicator","0","unbounded","",850
"j","SupervisionAugmentationType","j:SupervisionAugmentationType","j","SupervisionJurisdiction","j:SupervisionJurisdiction","0","unbounded","",860
"j","SupervisionAugmentationType","j:SupervisionAugmentationType","j","SupervisionModifiedTerm","j:SupervisionModifiedTerm","0","unbounded","",880
"j","SupervisionAugmentationType","j:SupervisionAugmentationType","j","SupervisionOtherLocation","j:SupervisionOtherLocation","0","unbounded","",890
"j","SupervisionAugmentationType","j:SupervisionAugmentationType","j","SupervisionReinstatementDate","j:SupervisionReinstatementDate","0","unbounded","",900
"j","SupervisionAugmentationType","j:SupervisionAugmentationType","j","SupervisionRestriction","j:SupervisionRestriction","0","unbounded","",920
"j","SupervisionAugmentationType","j:SupervisionAugmentationType","j","SupervisionSelfImposedIndicator","j:SupervisionSelfImposedIndicator","0","unbounded","",930
"j","SupervisionAugmentationType","j:SupervisionAugmentationType","j","SupervisionServedTerm","j:SupervisionServedTerm","0","unbounded","",940
"j","SupervisionAugmentationType","j:SupervisionAugmentationType","j","SupervisionSubjectResponsibilityText","j:SupervisionSubjectResponsibilityText","0","unbounded","",960
"j","SupervisionAugmentationType","j:SupervisionAugmentationType","j","SupervisionViolationText","j:SupervisionViolationText","0","unbounded","",980
"j","SupervisionAugmentationType","j:SupervisionAugmentationType","j","SupervisionVisitation","j:SupervisionVisitation","0","unbounded","",990
"j","SupervisionAugmentationType","j:SupervisionAugmentationType","j","SupervisionLevel","j:SupervisionLevel","0","unbounded","",1000
"j","SupervisionIncidentPersonAssociationType","j:SupervisionIncidentPersonAssociationType","j","SupervisionIncident","j:SupervisionIncident","0","unbounded","",31
"j","SupervisionIncidentPersonAssociationType","j:SupervisionIncidentPersonAssociationType","j","SupervisionPerson","j:SupervisionPerson","0","unbounded","",32
"j","SupervisionIncidentPersonAssociationType","j:SupervisionIncidentPersonAssociationType","j","AbscondIndicator","j:AbscondIndicator","0","unbounded","",33
"j","SupervisionRestrictionType","j:SupervisionRestrictionType","j","SupervisionRestrictionBehaviorText","j:SupervisionRestrictionBehaviorText","0","unbounded",,10
"j","SupervisionRestrictionType","j:SupervisionRestrictionType","j","SupervisionRestrictionCode","j:SupervisionRestrictionCode","0","unbounded",,20
"j","SupervisionRestrictionType","j:SupervisionRestrictionType","j","SupervisionRestrictionLocation","j:SupervisionRestrictionLocation","0","unbounded",,30
"j","SupervisionRestrictionType","j:SupervisionRestrictionType","j","SupervisionRestrictionPerson","j:SupervisionRestrictionPerson","0","unbounded",,40
"j","SupervisionType","j:SupervisionType","j","SupervisionAugmentation","j:SupervisionAugmentation","0","unbounded","",10
"nc","SupervisionType","nc:SupervisionType","nc","SupervisionCurrentIndicator","nc:SupervisionCurrentIndicator","0","unbounded","",120
"nc","SupervisionType","nc:SupervisionType","nc","SupervisionCustodyStatus","nc:SupervisionCustodyStatus","0","unbounded","",130
"nc","SupervisionType","nc:SupervisionType","nc","SupervisionFacility","nc:SupervisionFacility","0","unbounded","",160
"nc","SupervisionType","nc:SupervisionType","nc","SupervisionMandatoryIndicator","nc:SupervisionMandatoryIndicator","0","unbounded","",250
"nc","SupervisionType","nc:SupervisionType","nc","SupervisionRelease","nc:SupervisionRelease","0","unbounded","",300
